VIDEO_ID,VIDEO_NAME,SENTENCE_ID,SENTENCE_NAME,START,END,SENTENCE
-8tIt1vEinQ,-8tIt1vEinQ-8-rgb_front,-8tIt1vEinQ_4,-8tIt1vEinQ_4-8-rgb_front,26.24,28.63,At one time I had an air brush on every color.
-8tIt1vEinQ,-8tIt1vEinQ-8-rgb_front,-8tIt1vEinQ_6,-8tIt1vEinQ_6-8-rgb_front,33.25,35.47,"Just take a color, say I've got brown."
-8tIt1vEinQ,-8tIt1vEinQ-8-rgb_front,-8tIt1vEinQ_7,-8tIt1vEinQ_7-8-rgb_front,35.9,39.38,Just find out what colors look good together with it.
-8tIt1vEinQ,-8tIt1vEinQ-8-rgb_front,-8tIt1vEinQ_8,-8tIt1vEinQ_8-8-rgb_front,39.38,47.81,I just draw a line of it.
-8tIt1vEinQ,-8tIt1vEinQ-8-rgb_front,-8tIt1vEinQ_9,-8tIt1vEinQ_9-8-rgb_front,48.42,49.23,Right in the middle.
-8uwu59w8QE,-8uwu59w8QE-8-rgb_front,-8uwu59w8QE_0,-8uwu59w8QE_0-8-rgb_front,0.08,0.21,Hi!
-8uwu59w8QE,-8uwu59w8QE-8-rgb_front,-8uwu59w8QE_15,-8uwu59w8QE_15-8-rgb_front,88.34,88.87,Stay with me.
-8uwu59w8QE,-8uwu59w8QE-8-rgb_front,-8uwu59w8QE_3,-8uwu59w8QE_3-8-rgb_front,10.01,12.59,How to work with vendors and what they are all about.
-8uwu59w8QE,-8uwu59w8QE-8-rgb_front,-8uwu59w8QE_4,-8uwu59w8QE_4-8-rgb_front,13.38,15.32,"When you go to a festival, you will also often see vendors."
-916rCqIrfY,-916rCqIrfY-5-rgb_front,-916rCqIrfY_1,-916rCqIrfY_1-5-rgb_front,4.19,6.42,I don't kick people in the head standing up.
-916rCqIrfY,-916rCqIrfY-5-rgb_front,-916rCqIrfY_14,-916rCqIrfY_14-5-rgb_front,70.56,76.34,"Or, you can kick out the outside of the leg (demo) just like this."
-916rCqIrfY,-916rCqIrfY-5-rgb_front,-916rCqIrfY_15,-916rCqIrfY_15-5-rgb_front,76.64,79.17,"Now, I'm doing that really easy because you can damage the person's knee."
-916rCqIrfY,-916rCqIrfY-5-rgb_front,-916rCqIrfY_3,-916rCqIrfY_3-5-rgb_front,11.37,13.17,A side kick is a good technique.
-916rCqIrfY,-916rCqIrfY-5-rgb_front,-916rCqIrfY_6,-916rCqIrfY_6-5-rgb_front,29.99,31.46,"One, two."
-916rCqIrfY,-916rCqIrfY-5-rgb_front,-916rCqIrfY_7,-916rCqIrfY_7-5-rgb_front,32.23,36.18,"(demo) One, two, three, four."
-916rCqIrfY,-916rCqIrfY-5-rgb_front,-916rCqIrfY_8,-916rCqIrfY_8-5-rgb_front,36.18,39.34,"(demo) My target, of course, will be anywhere on the body."
-96cWDhR4hc,-96cWDhR4hc-5-rgb_front,-96cWDhR4hc_11,-96cWDhR4hc_11-5-rgb_front,125.45,127.38,You don't notice them as much.
-96cWDhR4hc,-96cWDhR4hc-5-rgb_front,-96cWDhR4hc_6,-96cWDhR4hc_6-5-rgb_front,72.58,76.62,"Here i have just put a roll of tape, something that I can lean on."
-98tdkCF-sY,-98tdkCF-sY-5-rgb_front,-98tdkCF-sY_9,-98tdkCF-sY_9-5-rgb_front,67.14,68.07,Thank you very much.
-9D6kP1TgbY,-9D6kP1TgbY-8-rgb_front,-9D6kP1TgbY_0,-9D6kP1TgbY_0-8-rgb_front,0.27,2.08,"Okay, the eyes are basically done."
-9D6kP1TgbY,-9D6kP1TgbY-8-rgb_front,-9D6kP1TgbY_11,-9D6kP1TgbY_11-8-rgb_front,35.56,39.9,"The eyebrows really shape the face, especially when you have such a dramatic eye shadow look."
-9D6kP1TgbY,-9D6kP1TgbY-8-rgb_front,-9D6kP1TgbY_12,-9D6kP1TgbY_12-8-rgb_front,40.55,43.75,You really want to make sure that you don't forget your eyebrows.
-9D6kP1TgbY,-9D6kP1TgbY-8-rgb_front,-9D6kP1TgbY_14,-9D6kP1TgbY_14-8-rgb_front,56.75,58.55,Add a little more if you want to.
-9D6kP1TgbY,-9D6kP1TgbY-8-rgb_front,-9D6kP1TgbY_15,-9D6kP1TgbY_15-8-rgb_front,58.55,59.77,It's all personal preference.
-9D6kP1TgbY,-9D6kP1TgbY-8-rgb_front,-9D6kP1TgbY_17,-9D6kP1TgbY_17-8-rgb_front,62.13,66.03,Try to use a color that most closely matches your natural hair color.
-9D6kP1TgbY,-9D6kP1TgbY-8-rgb_front,-9D6kP1TgbY_19,-9D6kP1TgbY_19-8-rgb_front,74.02,74.95,Even everything out.
-9D6kP1TgbY,-9D6kP1TgbY-8-rgb_front,-9D6kP1TgbY_20,-9D6kP1TgbY_20-8-rgb_front,74.95,75.9,Blend everything.
-9D6kP1TgbY,-9D6kP1TgbY-8-rgb_front,-9D6kP1TgbY_4,-9D6kP1TgbY_4-8-rgb_front,10.71,13.1,"They're nicely shaped, but they're pretty light."
-9D6kP1TgbY,-9D6kP1TgbY-8-rgb_front,-9D6kP1TgbY_6,-9D6kP1TgbY_6-8-rgb_front,16.59,18.41,I'm using a powder and a brush.
-9D6kP1TgbY,-9D6kP1TgbY-8-rgb_front,-9D6kP1TgbY_7,-9D6kP1TgbY_7-8-rgb_front,19.06,19.86,You can use a pencil.
-9D6kP1TgbY,-9D6kP1TgbY-8-rgb_front,-9D6kP1TgbY_8,-9D6kP1TgbY_8-8-rgb_front,19.86,21.31,It's all personal preference.
-9GV_-VRpt8,-9GV_-VRpt8-8-rgb_front,-9GV_-VRpt8_1,-9GV_-VRpt8_1-8-rgb_front,8.43,11.72,So the last step that we have is to finish out your free throw.
-9GV_-VRpt8,-9GV_-VRpt8-8-rgb_front,-9GV_-VRpt8_12,-9GV_-VRpt8_12-8-rgb_front,77.37,81.13,"If you shoot and you take a step back, it?s called negative energy."
-9GV_-VRpt8,-9GV_-VRpt8-8-rgb_front,-9GV_-VRpt8_13,-9GV_-VRpt8_13-8-rgb_front,81.26,85.84,You're taking energy away from that basketball and not allowing it to go on down.
-9GV_-VRpt8,-9GV_-VRpt8-8-rgb_front,-9GV_-VRpt8_5,-9GV_-VRpt8_5-8-rgb_front,24.85,26.45,That's the first thing in finishing.
-9GV_-VRpt8,-9GV_-VRpt8-8-rgb_front,-9GV_-VRpt8_9,-9GV_-VRpt8_9-8-rgb_front,57.24,59.54,You never want to end up with the ball up here.
-9Kic0QsCYs,-9Kic0QsCYs-8-rgb_front,-9Kic0QsCYs_11,-9Kic0QsCYs_11-8-rgb_front,68.23,69.73,You'll see the different flavors.
-9KqRMBAAsA,-9KqRMBAAsA-3-rgb_front,-9KqRMBAAsA_9,-9KqRMBAAsA_9-3-rgb_front,74.1,76.54,Plug it in and you're ready to go.
-9TmNCFEtDo,-9TmNCFEtDo-8-rgb_front,-9TmNCFEtDo_2,-9TmNCFEtDo_2-8-rgb_front,17.92,21.43,They all do come in different shapes and different sizes.
-9TmNCFEtDo,-9TmNCFEtDo-8-rgb_front,-9TmNCFEtDo_8,-9TmNCFEtDo_8-8-rgb_front,86.83,89.2,That is the mascara brush and that's how you use it.
-9nBmSvp2Co,-9nBmSvp2Co-8-rgb_front,-9nBmSvp2Co_1,-9nBmSvp2Co_1-8-rgb_front,8.49,11.43,It was in there about twenty five minutes or so.
-9nBmSvp2Co,-9nBmSvp2Co-8-rgb_front,-9nBmSvp2Co_12,-9nBmSvp2Co_12-8-rgb_front,50.09,51.89,"Again, put it in the freezer if you need to."
-9nBmSvp2Co,-9nBmSvp2Co-8-rgb_front,-9nBmSvp2Co_16,-9nBmSvp2Co_16-8-rgb_front,64.13,68.03,Because again that coconut oil is very sensitive to temperature.
-9nBmSvp2Co,-9nBmSvp2Co-8-rgb_front,-9nBmSvp2Co_18,-9nBmSvp2Co_18-8-rgb_front,77.21,78.31,So just keep that in mind.
-9nBmSvp2Co,-9nBmSvp2Co-8-rgb_front,-9nBmSvp2Co_2,-9nBmSvp2Co_2-8-rgb_front,11.73,14.02,"And you can pop it in the freezer if you need to, that's okay too."
-9nBmSvp2Co,-9nBmSvp2Co-8-rgb_front,-9nBmSvp2Co_3,-9nBmSvp2Co_3-8-rgb_front,14.6,16.87,You'll see that it's not even.
-9nBmSvp2Co,-9nBmSvp2Co-8-rgb_front,-9nBmSvp2Co_5,-9nBmSvp2Co_5-8-rgb_front,25.23,26.21,But that's okay.
-9nBmSvp2Co,-9nBmSvp2Co-8-rgb_front,-9nBmSvp2Co_9,-9nBmSvp2Co_9-8-rgb_front,40.76,41.23,That's okay.
-9umTJVGSqk,-9umTJVGSqk-8-rgb_front,-9umTJVGSqk_5,-9umTJVGSqk_5-8-rgb_front,25.86,26.39,Take it in.
-9zB8cv_WJk,-9zB8cv_WJk-8-rgb_front,-9zB8cv_WJk_4,-9zB8cv_WJk_4-8-rgb_front,38.39,40.73,So you may have to replace it with something close to it.
-AFID_P6YU0,-AFID_P6YU0-8-rgb_front,-AFID_P6YU0_11,-AFID_P6YU0_11-8-rgb_front,47.47,50.94,"But I found with all bulbs, they like to be in groups just like people do."
-AFID_P6YU0,-AFID_P6YU0-8-rgb_front,-AFID_P6YU0_12,-AFID_P6YU0_12-8-rgb_front,51.27,55.13,"So if you put three in a triangle, it'll do much better than one by itself."
-AFID_P6YU0,-AFID_P6YU0-8-rgb_front,-AFID_P6YU0_13,-AFID_P6YU0_13-8-rgb_front,55.56,57.13,"They'll do a lot more water, too."
-AFID_P6YU0,-AFID_P6YU0-8-rgb_front,-AFID_P6YU0_17,-AFID_P6YU0_17-8-rgb_front,67.75,68.88,Just a beautiful plant.
-AKdG2AyDW4,-AKdG2AyDW4-8-rgb_front,-AKdG2AyDW4_1,-AKdG2AyDW4_1-8-rgb_front,7.46,8.04,Nice brush.
-AKdG2AyDW4,-AKdG2AyDW4-8-rgb_front,-AKdG2AyDW4_10,-AKdG2AyDW4_10-8-rgb_front,41.02,44.66,Now this is going to be more detail put on.
-AKdG2AyDW4,-AKdG2AyDW4-8-rgb_front,-AKdG2AyDW4_11,-AKdG2AyDW4_11-8-rgb_front,44.86,48.25,"You can see here where it's, get the line really fine."
-AKdG2AyDW4,-AKdG2AyDW4-8-rgb_front,-AKdG2AyDW4_12,-AKdG2AyDW4_12-8-rgb_front,50.69,52.78,But that also means the paint could be a little thin.
-AKdG2AyDW4,-AKdG2AyDW4-8-rgb_front,-AKdG2AyDW4_14,-AKdG2AyDW4_14-8-rgb_front,58.28,60.62,Be prepared to have to put on multiple coats.
-AKdG2AyDW4,-AKdG2AyDW4-8-rgb_front,-AKdG2AyDW4_15,-AKdG2AyDW4_15-8-rgb_front,60.87,64.84,"Which again, allowing about a day to maybe even two days to dry between coats."
-AKdG2AyDW4,-AKdG2AyDW4-8-rgb_front,-AKdG2AyDW4_2,-AKdG2AyDW4_2-8-rgb_front,8.04,10.31,I generally recommend being 2 to 3 inches wide.
-AKdG2AyDW4,-AKdG2AyDW4-8-rgb_front,-AKdG2AyDW4_5,-AKdG2AyDW4_5-8-rgb_front,17.28,18.17,That's okay though.
-AKdG2AyDW4,-AKdG2AyDW4-8-rgb_front,-AKdG2AyDW4_6,-AKdG2AyDW4_6-8-rgb_front,18.34,19.32,Because what we're going to do.
-AKdG2AyDW4,-AKdG2AyDW4-8-rgb_front,-AKdG2AyDW4_8,-AKdG2AyDW4_8-8-rgb_front,28.98,31.07,See like this nice rise and fall I'm getting?
-AVtT8Kl-fs,-AVtT8Kl-fs-8-rgb_front,-AVtT8Kl-fs_16,-AVtT8Kl-fs_16-8-rgb_front,89.34,91.27,We'll take our measuring tool.
-AVtT8Kl-fs,-AVtT8Kl-fs-8-rgb_front,-AVtT8Kl-fs_21,-AVtT8Kl-fs_21-8-rgb_front,132.2,135.07,Now we have completed two parts of the lid.
-AVtT8Kl-fs,-AVtT8Kl-fs-8-rgb_front,-AVtT8Kl-fs_22,-AVtT8Kl-fs_22-8-rgb_front,135.4,139.26,We have completed the lower part the base and the top part.
-AVtT8Kl-fs,-AVtT8Kl-fs-8-rgb_front,-AVtT8Kl-fs_23,-AVtT8Kl-fs_23-8-rgb_front,139.62,143.54,Next we're going to create the little handle that sits on the top.
-AZVqXtWGg0,-AZVqXtWGg0-8-rgb_front,-AZVqXtWGg0_11,-AZVqXtWGg0_11-8-rgb_front,89.38,91.35,That's the key point I'm trying to make.
-AZVqXtWGg0,-AZVqXtWGg0-8-rgb_front,-AZVqXtWGg0_12,-AZVqXtWGg0_12-8-rgb_front,92.35,95.08,"And I'll just do the same thing, I just set the ruler to the right."
-AZVqXtWGg0,-AZVqXtWGg0-8-rgb_front,-AZVqXtWGg0_13,-AZVqXtWGg0_13-8-rgb_front,95.42,96.9,Set the blade in the corner.
-AZVqXtWGg0,-AZVqXtWGg0-8-rgb_front,-AZVqXtWGg0_14,-AZVqXtWGg0_14-8-rgb_front,97.22,98.32,Slowly drag.
-AZVqXtWGg0,-AZVqXtWGg0-8-rgb_front,-AZVqXtWGg0_16,-AZVqXtWGg0_16-8-rgb_front,107.59,110.7,So what I'll do is repeat the process.
-AZVqXtWGg0,-AZVqXtWGg0-8-rgb_front,-AZVqXtWGg0_17,-AZVqXtWGg0_17-8-rgb_front,112.09,115.47,Which on this paper it usually takes two.
-AZVqXtWGg0,-AZVqXtWGg0-8-rgb_front,-AZVqXtWGg0_19,-AZVqXtWGg0_19-8-rgb_front,120.14,121.05,Turn this back.
-AZVqXtWGg0,-AZVqXtWGg0-8-rgb_front,-AZVqXtWGg0_21,-AZVqXtWGg0_21-8-rgb_front,125.83,133.66,Do the same thing on the long side.
-AZVqXtWGg0,-AZVqXtWGg0-8-rgb_front,-AZVqXtWGg0_24,-AZVqXtWGg0_24-8-rgb_front,158.75,159.16,There we go.
-AZVqXtWGg0,-AZVqXtWGg0-8-rgb_front,-AZVqXtWGg0_25,-AZVqXtWGg0_25-8-rgb_front,159.79,162.33,So now this is the actual piece that I'm going to use.
-AZVqXtWGg0,-AZVqXtWGg0-8-rgb_front,-AZVqXtWGg0_26,-AZVqXtWGg0_26-8-rgb_front,162.33,164.74,So I'm going to set that there.
-AZVqXtWGg0,-AZVqXtWGg0-8-rgb_front,-AZVqXtWGg0_28,-AZVqXtWGg0_28-8-rgb_front,172.67,174.38,You can get that at your art store as well.
-AZVqXtWGg0,-AZVqXtWGg0-8-rgb_front,-AZVqXtWGg0_4,-AZVqXtWGg0_4-8-rgb_front,39.94,43.75,"But in this case, I'm going to use it for cutting out the paper."
-AZVqXtWGg0,-AZVqXtWGg0-8-rgb_front,-AZVqXtWGg0_5,-AZVqXtWGg0_5-8-rgb_front,43.75,47.25,So I'm going to line it up on my outside edge.
-AZVqXtWGg0,-AZVqXtWGg0-8-rgb_front,-AZVqXtWGg0_6,-AZVqXtWGg0_6-8-rgb_front,49.35,55.07,And be very careful when you're using these knives because they don't play around.
-AZVqXtWGg0,-AZVqXtWGg0-8-rgb_front,-AZVqXtWGg0_7,-AZVqXtWGg0_7-8-rgb_front,55.13,55.92,They're very sharp.
-Ah1r8OnmMM,-Ah1r8OnmMM-8-rgb_front,-Ah1r8OnmMM_2,-Ah1r8OnmMM_2-8-rgb_front,14.15,17.37,Laying my piece out because it keeps it steady for me.
-AhZpejVexQ,-AhZpejVexQ-5-rgb_front,-AhZpejVexQ_3,-AhZpejVexQ_3-5-rgb_front,30.62,37.29,"Flex on top, down for about one to two seconds and power back up."
-AhZpejVexQ,-AhZpejVexQ-5-rgb_front,-AhZpejVexQ_6,-AhZpejVexQ_6-5-rgb_front,56.83,60.87,This will help in building some thickness in the chest.
-AhZpejVexQ,-AhZpejVexQ-5-rgb_front,-AhZpejVexQ_7,-AhZpejVexQ_7-5-rgb_front,61.22,64.33,"Again, when then flat on the ground, power it up."
-Aiz9jYxt4g,-Aiz9jYxt4g-8-rgb_front,-Aiz9jYxt4g_3,-Aiz9jYxt4g_3-8-rgb_front,31.26,32.84,"They're very inexpensive, easy to get."
-Aiz9jYxt4g,-Aiz9jYxt4g-8-rgb_front,-Aiz9jYxt4g_5,-Aiz9jYxt4g_5-8-rgb_front,36.96,38.51,You've got natural and synthetic.
-Aiz9jYxt4g,-Aiz9jYxt4g-8-rgb_front,-Aiz9jYxt4g_9,-Aiz9jYxt4g_9-8-rgb_front,62.67,66.05,This one I haven't cut and it fits perfectly in my hand.
-Ajh5HDqsi4,-Ajh5HDqsi4-8-rgb_front,-Ajh5HDqsi4_0,-Ajh5HDqsi4_0-8-rgb_front,0.33,0.61,Hi!
-Ajh5HDqsi4,-Ajh5HDqsi4-8-rgb_front,-Ajh5HDqsi4_5,-Ajh5HDqsi4_5-8-rgb_front,21.92,24.45,There are several reasons why it is so critical.
-B0GueDqaoY,-B0GueDqaoY-8-rgb_front,-B0GueDqaoY_10,-B0GueDqaoY_10-8-rgb_front,61.99,63.73,Or even pictures in the paper.
-B0GueDqaoY,-B0GueDqaoY-8-rgb_front,-B0GueDqaoY_12,-B0GueDqaoY_12-8-rgb_front,66.66,67.47,I've done that too.
-B0GueDqaoY,-B0GueDqaoY-8-rgb_front,-B0GueDqaoY_14,-B0GueDqaoY_14-8-rgb_front,71.11,75.23,So those are some of the ways that you can use to start with.
-B0GueDqaoY,-B0GueDqaoY-8-rgb_front,-B0GueDqaoY_9,-B0GueDqaoY_9-8-rgb_front,60.97,61.99,Whatever you might learn.
-B1PA__Pemg,-B1PA__Pemg-8-rgb_front,-B1PA__Pemg_1,-B1PA__Pemg_1-8-rgb_front,5.25,13.57,"Now one thing that I am big on is not putting glass, sorry, with glass."
-BABPsEWA54,-BABPsEWA54-3-rgb_front,-BABPsEWA54_1,-BABPsEWA54_1-3-rgb_front,6.95,10.75,"Today we're going to fold a dress shirt, but first things first."
-BABPsEWA54,-BABPsEWA54-3-rgb_front,-BABPsEWA54_11,-BABPsEWA54_11-3-rgb_front,54.01,58.19,"So, now I'm looking at the back of the shirt, making it smooth."
-BABPsEWA54,-BABPsEWA54-3-rgb_front,-BABPsEWA54_12,-BABPsEWA54_12-3-rgb_front,59.33,61.31,I take my one by one cardboard.
-BABPsEWA54,-BABPsEWA54-3-rgb_front,-BABPsEWA54_13,-BABPsEWA54_13-3-rgb_front,62.11,66.2,I put it right in the shoulders where there's a gather.
-BABPsEWA54,-BABPsEWA54-3-rgb_front,-BABPsEWA54_14,-BABPsEWA54_14-3-rgb_front,67.1,70.32,Start with my left side.
-BABPsEWA54,-BABPsEWA54-3-rgb_front,-BABPsEWA54_16,-BABPsEWA54_16-3-rgb_front,84.54,86.94,"So, I'll show you it again on the right side."
-BABPsEWA54,-BABPsEWA54-3-rgb_front,-BABPsEWA54_17,-BABPsEWA54_17-3-rgb_front,87.51,88.09,Here we go.
-BABPsEWA54,-BABPsEWA54-3-rgb_front,-BABPsEWA54_2,-BABPsEWA54_2-3-rgb_front,11,13.48,I always start out with a flat surface.
-BABPsEWA54,-BABPsEWA54-3-rgb_front,-BABPsEWA54_20,-BABPsEWA54_20-3-rgb_front,100.26,103.41,I have two sides going right down here.
-BABPsEWA54,-BABPsEWA54-3-rgb_front,-BABPsEWA54_21,-BABPsEWA54_21-3-rgb_front,103.69,104.46,I've made a fold.
-BABPsEWA54,-BABPsEWA54-3-rgb_front,-BABPsEWA54_23,-BABPsEWA54_23-3-rgb_front,110.64,112.33,I'm moving the cardboard up.
-BABPsEWA54,-BABPsEWA54-3-rgb_front,-BABPsEWA54_24,-BABPsEWA54_24-3-rgb_front,112.57,117.57,"Fold this bottom up to the center, like so."
-BABPsEWA54,-BABPsEWA54-3-rgb_front,-BABPsEWA54_25,-BABPsEWA54_25-3-rgb_front,117.89,122.79,"Now, I'm going to slide out my cardboard piece, put it to the side."
-BABPsEWA54,-BABPsEWA54-3-rgb_front,-BABPsEWA54_26,-BABPsEWA54_26-3-rgb_front,123.47,128.35,All that's left to do is fold one more time.
-BABPsEWA54,-BABPsEWA54-3-rgb_front,-BABPsEWA54_27,-BABPsEWA54_27-3-rgb_front,128.43,129.18,Look at that.
-BABPsEWA54,-BABPsEWA54-3-rgb_front,-BABPsEWA54_28,-BABPsEWA54_28-3-rgb_front,130.28,131.95,"Great, flat folded."
-BABPsEWA54,-BABPsEWA54-3-rgb_front,-BABPsEWA54_29,-BABPsEWA54_29-3-rgb_front,131.95,136.91,If you're traveling or you need to store them everything is neat and flat.
-BABPsEWA54,-BABPsEWA54-3-rgb_front,-BABPsEWA54_3,-BABPsEWA54_3-3-rgb_front,13.48,15.15,"So, get yourself a flat surface."
-BABPsEWA54,-BABPsEWA54-3-rgb_front,-BABPsEWA54_30,-BABPsEWA54_30-3-rgb_front,137.52,140.69,There you have it; how to fold a dress shirt.
-BABPsEWA54,-BABPsEWA54-3-rgb_front,-BABPsEWA54_6,-BABPsEWA54_6-3-rgb_front,26.13,29.8,"Now, I'll show you what to do with that in a minute."
-BABPsEWA54,-BABPsEWA54-3-rgb_front,-BABPsEWA54_7,-BABPsEWA54_7-3-rgb_front,29.8,33.28,Next thing is I shake out my shirt.
-BABPsEWA54,-BABPsEWA54-3-rgb_front,-BABPsEWA54_8,-BABPsEWA54_8-3-rgb_front,33.46,35.34,I want to make sure all the buttons are done up.
-BFCJ9zmfOo,-BFCJ9zmfOo-8-rgb_front,-BFCJ9zmfOo_10,-BFCJ9zmfOo_10-8-rgb_front,54.85,55.65,"Oh, that's pretty good."
-BFCJ9zmfOo,-BFCJ9zmfOo-8-rgb_front,-BFCJ9zmfOo_11,-BFCJ9zmfOo_11-8-rgb_front,57.42,58.49,You see what I'm doing here?
-BFCJ9zmfOo,-BFCJ9zmfOo-8-rgb_front,-BFCJ9zmfOo_13,-BFCJ9zmfOo_13-8-rgb_front,64.46,65.61,"I mean, look at this."
-BFCJ9zmfOo,-BFCJ9zmfOo-8-rgb_front,-BFCJ9zmfOo_14,-BFCJ9zmfOo_14-8-rgb_front,66.86,67.3,Wow.
-BFCJ9zmfOo,-BFCJ9zmfOo-8-rgb_front,-BFCJ9zmfOo_15,-BFCJ9zmfOo_15-8-rgb_front,70.22,71.18,That's nice.
-BFCJ9zmfOo,-BFCJ9zmfOo-8-rgb_front,-BFCJ9zmfOo_16,-BFCJ9zmfOo_16-8-rgb_front,72.04,79.44,"Wow, I haven't had one work that easily ever, and that's in front of the camera."
-BFCJ9zmfOo,-BFCJ9zmfOo-8-rgb_front,-BFCJ9zmfOo_17,-BFCJ9zmfOo_17-8-rgb_front,79.44,79.84,Nice.
-BFCJ9zmfOo,-BFCJ9zmfOo-8-rgb_front,-BFCJ9zmfOo_18,-BFCJ9zmfOo_18-8-rgb_front,79.84,81.68,"Okay, we're going to show you what this looks like."
-BFCJ9zmfOo,-BFCJ9zmfOo-8-rgb_front,-BFCJ9zmfOo_20,-BFCJ9zmfOo_20-8-rgb_front,85.77,87.66,"And as I said, I don't use oil."
-BFCJ9zmfOo,-BFCJ9zmfOo-8-rgb_front,-BFCJ9zmfOo_25,-BFCJ9zmfOo_25-8-rgb_front,111.33,114.42,"So, look at how beautiful this is without any oil at all."
-BFCJ9zmfOo,-BFCJ9zmfOo-8-rgb_front,-BFCJ9zmfOo_26,-BFCJ9zmfOo_26-8-rgb_front,114.42,118.05,And of course we used the coconut butter that was a lot of the oil.
-BFCJ9zmfOo,-BFCJ9zmfOo-8-rgb_front,-BFCJ9zmfOo_3,-BFCJ9zmfOo_3-8-rgb_front,24.79,25.01,Okay.
-BFCJ9zmfOo,-BFCJ9zmfOo-8-rgb_front,-BFCJ9zmfOo_7,-BFCJ9zmfOo_7-8-rgb_front,46.08,48.44,"Okay, so we're going to start work."
-BFCJ9zmfOo,-BFCJ9zmfOo-8-rgb_front,-BFCJ9zmfOo_8,-BFCJ9zmfOo_8-8-rgb_front,49.04,50.25,We'll see if it comes off here.
-BFCJ9zmfOo,-BFCJ9zmfOo-8-rgb_front,-BFCJ9zmfOo_9,-BFCJ9zmfOo_9-8-rgb_front,50.25,53.1,And there we go; it's coming off nicely.
-BKq3iOBB9k,-BKq3iOBB9k-3-rgb_front,-BKq3iOBB9k_0,-BKq3iOBB9k_0-3-rgb_front,0.87,3.92,"Okay, I'm giving my speech now."
-BKq3iOBB9k,-BKq3iOBB9k-3-rgb_front,-BKq3iOBB9k_1,-BKq3iOBB9k_1-3-rgb_front,4.8,7.26,"Okay, I'm giving my speech with my note cards."
-BKq3iOBB9k,-BKq3iOBB9k-3-rgb_front,-BKq3iOBB9k_10,-BKq3iOBB9k_10-3-rgb_front,41.65,46.1,Holding the note card or the paper in front of your face.
-BKq3iOBB9k,-BKq3iOBB9k-3-rgb_front,-BKq3iOBB9k_11,-BKq3iOBB9k_11-3-rgb_front,46.56,48.09,You can't hold that in front of your face.
-BKq3iOBB9k,-BKq3iOBB9k-3-rgb_front,-BKq3iOBB9k_12,-BKq3iOBB9k_12-3-rgb_front,48.09,52.45,I can't build a relationship with you if I can't see your face.
-BKq3iOBB9k,-BKq3iOBB9k-3-rgb_front,-BKq3iOBB9k_14,-BKq3iOBB9k_14-3-rgb_front,64.87,70.66,"Okay, hold your note cards, use your note cards, keep them down here."
-BKq3iOBB9k,-BKq3iOBB9k-3-rgb_front,-BKq3iOBB9k_15,-BKq3iOBB9k_15-3-rgb_front,71.02,75.12,"And something else that's really important, and I see this a lot with note cards."
-BKq3iOBB9k,-BKq3iOBB9k-3-rgb_front,-BKq3iOBB9k_2,-BKq3iOBB9k_2-3-rgb_front,7.93,11.1,We're going to talk about note cards people.
-BKq3iOBB9k,-BKq3iOBB9k-3-rgb_front,-BKq3iOBB9k_20,-BKq3iOBB9k_20-3-rgb_front,102.72,104.96,"Remember, only if you're funny."
-BKq3iOBB9k,-BKq3iOBB9k-3-rgb_front,-BKq3iOBB9k_6,-BKq3iOBB9k_6-3-rgb_front,26.31,27.29,That's one.
-BKq3iOBB9k,-BKq3iOBB9k-3-rgb_front,-BKq3iOBB9k_8,-BKq3iOBB9k_8-3-rgb_front,36.95,39.8,I'm ready to go.
-BKq3iOBB9k,-BKq3iOBB9k-3-rgb_front,-BKq3iOBB9k_9,-BKq3iOBB9k_9-3-rgb_front,39.8,41.12,And that would be problem two.
-BRSDqMCi0w,-BRSDqMCi0w-8-rgb_front,-BRSDqMCi0w_0,-BRSDqMCi0w_0-8-rgb_front,0.04,6.82,"Now we're going to go over, the best time to exercise."
-BRSDqMCi0w,-BRSDqMCi0w-8-rgb_front,-BRSDqMCi0w_2,-BRSDqMCi0w_2-8-rgb_front,14.59,17.6,"I just want you to focus on you, what's good for you."
-BWRIFAD4_s,-BWRIFAD4_s-8-rgb_front,-BWRIFAD4_s_4,-BWRIFAD4_s_4-8-rgb_front,38.35,41.98,Let's get our ingredients together to make sure we have everything we need.
-BhMzw-Pem0,-BhMzw-Pem0-8-rgb_front,-BhMzw-Pem0_10,-BhMzw-Pem0_10-8-rgb_front,48.07,49.95,And we have two choices that we can use.
-BhMzw-Pem0,-BhMzw-Pem0-8-rgb_front,-BhMzw-Pem0_14,-BhMzw-Pem0_14-8-rgb_front,67.57,72.22,"And in this particular case, that is what we need."
-BhMzw-Pem0,-BhMzw-Pem0-8-rgb_front,-BhMzw-Pem0_16,-BhMzw-Pem0_16-8-rgb_front,75.42,79.07,I'm going to press hard and I'm going to get the nice crisp detail.
-BhMzw-Pem0,-BhMzw-Pem0-8-rgb_front,-BhMzw-Pem0_17,-BhMzw-Pem0_17-8-rgb_front,79.36,80.57,And I'm going to show you how to do that.
-BhMzw-Pem0,-BhMzw-Pem0-8-rgb_front,-BhMzw-Pem0_5,-BhMzw-Pem0_5-8-rgb_front,23.92,27.46,So I'm going to secure it to the paper here by doing this.
